index,B1,B2,B3,B4,B5,B6,B7,B8,B9,B10,SolZ_F,SenZ_F,SCA_F,SolZ_B,SenZ_B,SCA_B,lc,province,month,season,Fine_Mode_AOD_500nm
NEON_LENO,0.23418978,0.112549216,0.07658584,0.10831917,0.11234499,0.24722554,0.11868875,0.10746891,0.15468906,0.16281272,48.97555,25.601116,107.32078,49.051598,25.78392,148.11278,160,1,2,4,0.046589846
GSFC,0.23995125,0.13839085,0.11297387,0.16924259,0.1914794,0.26234484,0.15720841,0.14600505,0.2340278,0.2496041,51.23997,22.069567,106.712585,51.31834,22.295944,149.90907,190,19,2,4,0.0513856
TABLE_MOUNTAIN_CA,0.2477804,0.12753327,0.097986475,0.21995807,0.15230745,0.2542022,0.1453792,0.1476922,0.309459,0.24686815,44.085842,41.400707,120.6143,44.242958,41.49697,156.73616,70,4,9,3,0.1214962
Rimrock,0.21990013,0.13409892,0.1618463,0.2701069,0.29888955,0.2301108,0.16269056,0.18089479,0.36019477,0.35939112,39.59404,24.5906,122.606674,39.71135,24.825857,165.05574,11,11,4,1,0.037358
NEON_MOAB,0.18589802,0.12690462,0.22636756,0.31943968,0.40188867,0.19208696,0.18035074,0.28227952,0.3850933,0.4438386,23.831156,22.035679,136.52423,24.018274,22.257141,162.24593,120,43,6,2,0.014969143
NASA_Ames,0.25675207,0.13680978,0.15988408,0.24038878,0.16708821,0.23037772,0.18349783,0.20101006,0.25128698,0.24691561,24.592981,40.043594,118.36088,24.715742,40.17244,136.32172,120,4,8,2,0.065731818
NREL-Golden,0.1951607,0.12938856,0.122193865,0.27059168,0.20506062,0.19014369,0.15661034,0.17916042,0.32930484,0.27004284,24.239725,22.304575,134.99484,24.403755,22.544033,160.632,10,5,6,2,0.0603006
NEON_OAES,0.32607603,0.17802323,0.1499873,0.2503011,0.3027646,0.31211156,0.16267514,0.17387915,0.2653794,0.34626707,59.365772,44.248123,90.55364,59.4475,44.364185,123.44548,130,35,11,3,0.0542495
NEON_TALL,0.21833555,0.10746683,0.050794818,0.13883734,0.12338721,0.24659756,0.1045986,0.07756231,0.20755067,0.18007909,53.339836,23.65573,103.726234,53.406178,23.843266,146.08951,70,1,1,4,0.060353909
MD_Science_Center,0.25736934,0.15542422,0.077539034,0.09096745,0.13392186,0.293445,0.16061106,0.17135768,0.16922054,0.16629982,65.8629,21.977543,92.28908,65.938034,22.209888,135.75403,190,19,12,4,0.0338612
NEON-CPER,0.2465523,0.14993824,0.18450533,0.2752056,0.36218256,0.26654246,0.21185255,0.26788473,0.39375788,0.4539703,54.869137,34.24762,109.53955,54.990173,34.468254,150.15129,130,5,10,3,0.038110385
NEON_MOAB,0.21584122,0.12291031,0.20762712,0.29294565,0.36638707,0.22838214,0.18013155,0.26718006,0.3754073,0.44552386,47.71012,22.043842,110.739555,47.841324,22.268244,151.34142,120,43,10,3,0.044173
Wallops,0.24158445,0.14351226,0.11288824,0.19448473,0.23699975,0.2729099,0.1675875,0.18997025,0.32206723,0.29415762,48.281776,24.748117,111.46098,48.37326,24.93953,154.86763,10,45,3,1,0.108921
White_Sands_HELSTF,0.22642413,0.17153563,0.23182072,0.28987795,0.3920798,0.23860843,0.22133128,0.28636917,0.34812477,0.4039329,16.022215,36.91691,127.15962,16.226978,37.016857,136.60149,120,30,6,2,0.049363
Grand_Forks,0.22281136,0.11954839,0.07844417,0.33446404,0.20315956,0.2411708,0.18953744,0.1725448,0.49393862,0.33242315,32.203743,22.290575,128.30864,32.318268,22.50786,167.6794,11,33,7,2,0.13647
UMBC,0.2374761,0.14336307,0.09736748,0.25813153,0.16139334,0.26617768,0.15585601,0.13298859,0.34268188,0.23397927,48.78204,22.011866,109.85094,48.899982,22.245152,150.39357,190,19,10,3,0.146989333
NEON_ONAQ,0.2203519,0.14744496,0.1412971,0.16481121,0.21703526,0.37054136,0.31892374,0.33108735,0.36038947,0.3092028,39.09051,21.99082,120.21532,39.20393,22.219328,161.02344,120,43,4,1,0.034095667
NEON-CPER,0.21714166,0.14179786,0.12920225,0.27575248,0.30090365,0.21593711,0.1573146,0.15868792,0.32522133,0.3678272,25.18195,22.218857,133.8061,25.33709,22.452118,162.57101,130,5,7,2,0.537213625
Univ_of_Nevada-Reno,0.26814353,0.18027192,0.15040869,0.18294498,0.14495328,0.2838903,0.18428525,0.18138386,0.20555136,0.17514883,64.028244,31.26266,91.199615,64.08908,31.379545,131.05585,190,27,1,4,0.011768
Lewis-Clark_ID_USA,0.21264333,0.11418388,0.12373849,0.19310696,0.1460756,0.22223791,0.1707029,0.1552661,0.3235266,0.22014718,29.75069,24.69105,133.36214,29.889095,24.905851,174.56729,190,11,6,2,0.0308425
NEON-CPER,0.20501326,0.15630147,0.19251782,0.26920778,0.396008,0.2457758,0.23400408,0.30159298,0.35872427,0.4981059,29.967966,22.173552,129.00482,30.116383,22.389847,161.23602,130,5,5,1,0.046396667
Bakersfield,0.22275138,0.14387983,0.18525338,0.23466828,0.2848842,0.19865847,0.1571565,0.1887163,0.25288022,0.27247816,17.489132,42.680027,120.69703,17.678518,42.76863,130.89012,190,4,6,2,0.0608436
NEON_SJER,0.22155945,0.11220716,0.119219765,0.22998515,0.29216072,0.20688564,0.13638952,0.16032086,0.28109273,0.33712307,28.872578,27.933743,123.670685,29.002691,28.068722,150.52821,10,4,8,2,0.03608625
Sevilleta,0.22935495,0.14950372,0.19230421,0.25111842,0.2545919,0.25806603,0.2091205,0.27108687,0.33128598,0.36566177,50.720768,34.552147,108.85754,50.820892,34.70081,148.24373,120,30,2,4,0.0187291
Bakersfield,0.28678426,0.16532609,0.15764861,0.21047337,0.26349702,0.2907451,0.21221551,0.20841964,0.26389685,0.3147081,53.013058,42.741573,98.7024,53.06344,42.861324,131.79784,190,4,2,4,0.0854722
NEON_CVALLA,0.2106004,0.12411289,0.112168565,0.21617597,0.2005676,0.19348279,0.123080306,0.097558744,0.25702763,0.21578944,24.846352,22.496769,133.42677,24.995588,22.706743,161.77003,11,5,7,2,0.0487725
NEON_UNDE,0.2125829,0.11042801,0.050796043,0.3550257,0.14586645,0.2175358,0.12049227,0.06923892,0.4729303,0.21390809,33.99208,22.784388,126.85051,34.113758,23.014647,168.14099,60,21,8,2,0.06252
NASA_LaRC,0.24784072,0.12544121,0.073132835,0.1731119,0.13841107,0.24856982,0.11072228,0.091381095,0.2299833,0.15895501,47.404617,33.595448,102.867615,47.512245,33.752632,135.352,190,45,10,3,0.037992
Pinehurst_Idaho,0.2610077,0.12963222,0.095487945,0.2635429,0.16447784,0.24527878,0.13501813,0.12050613,0.33670002,0.21334846,34.97851,42.081306,130.37329,35.135906,42.182068,162.46565,190,11,5,1,0.023108889
MAXAR_FUTON,0.22294876,0.11247083,0.09543588,0.3671848,0.25974023,0.19809283,0.13145079,0.106227554,0.46725643,0.30527908,24.911964,22.092794,134.36975,25.069473,22.313242,164.01106,11,5,7,2,0.092916167
Univ_of_Nevada-Reno,0.2827989,0.23983243,0.19241522,0.24262094,0.18216452,0.31237698,0.22871779,0.21813083,0.32243115,0.23809068,44.480103,41.79719,119.3589,44.626102,41.90097,155.11131,190,27,9,3,0.622895
ARM_SGP,0.22675554,0.11573557,0.0944101,0.24142896,0.24821638,0.2261635,0.14149165,0.12907986,0.3339035,0.32165262,33.3705,21.963934,125.955536,33.493313,22.186361,164.1978,11,35,4,1,0.087255636
Lake_Erie,0.2906216,0.1549411,0.07405866,0.05389962,0.044493236,0.29503375,0.14245664,0.082466274,0.06704471,0.043396346,38.72693,38.502586,125.05973,38.876244,38.646473,161.38745,210,34,8,2,0.083748667
Meridian_DEQ,0.26316077,0.15800864,0.14753664,0.21329151,0.22806056,0.2825893,0.1963663,0.20111115,0.31070998,0.2849919,50.95857,31.73537,109.87655,51.053093,31.907951,150.9397,190,11,3,1,0.0262364
Easton-MDE,0.2857609,0.17426078,0.15467867,0.2902435,0.24867976,0.283777,0.19339262,0.19057037,0.38175753,0.26159042,47.759525,22.38926,112.343735,47.87517,22.617086,154.35785,11,19,10,3,0.140741
NASA_Ames,0.28689277,0.18517844,0.19168648,0.25291854,0.26062134,0.28810593,0.22169827,0.24801171,0.32024887,0.30857825,32.77569,34.378498,130.50906,32.93282,34.56207,167.5267,120,4,8,2,0.2385948
USDA_ALARC,0.24123874,0.1695181,0.25616896,0.33806825,0.33810517,0.25444052,0.24578837,0.3235718,0.43594238,0.41245383,26.65336,30.936167,137.3327,26.833546,31.12425,173.51556,11,2,8,2,0.0404926
Lake_Okeechobee,0.28434455,0.13020259,0.061296392,0.03161689,0.017455569,0.24320884,0.09302275,0.069853276,0.0359872,0.01429163,20.541018,34.031986,145.18839,20.756777,34.065197,166.68964,210,9,8,2,0.032725909
USGS_Flagstaff_ROLO,0.23722214,0.12838326,0.11704216,0.19034125,0.17596115,0.25702772,0.1497167,0.1504408,0.25854474,0.23033506,59.328968,29.378809,102.680885,59.44069,29.579275,144.78854,70,2,11,3,0.044498375
Lewis-Clark_ID_USA,0.38297376,0.2426768,0.1356473,0.1824984,0.13810635,0.39742428,0.19644874,0.17126395,0.22886302,0.1617789,70.55237,41.35877,91.03749,70.64436,41.4637,128.99155,190,11,1,4,0.107899111
NEON_SCBI,0.25337756,0.1182585,0.055277444,0.18466492,0.13302414,0.2779919,0.13035034,0.09645908,0.32694027,0.22554578,61.65819,29.276419,100.96696,61.758995,29.460075,143.03967,60,45,11,3,0.014695545
White_Sands_HELSTF,0.2510758,0.18828428,0.24365689,0.30938572,0.3922449,0.25566122,0.26432794,0.34070542,0.4310069,0.49813902,27.187004,22.141094,133.5966,27.351221,22.345177,168.79057,120,30,8,2,0.0555785
USGS_Flagstaff_ROLO,0.29624882,0.32004872,0.3302542,0.41677377,0.3639574,0.3314129,0.28974178,0.2609234,0.36526668,0.2834316,19.746994,25.833532,134.6036,19.936417,25.984554,151.9513,70,2,7,2,0.069121
BONDVILLE,0.2737679,0.12761018,0.054749098,0.26654562,0.12790969,0.31414655,0.3356943,0.26669863,0.5528483,0.25268325,30.484324,36.37226,133.38596,30.643494,36.461735,167.219,11,12,8,2,0.166418
Railroad_Valley2,0.29426223,0.2271478,0.30745506,0.3324699,0.35938764,0.3315724,0.38629326,0.4468979,0.48771635,0.48032326,47.12262,43.986126,117.167534,47.268116,44.052177,152.29504,200,27,9,3,0.010394133
USDA_ALARC,0.21337016,0.1184959,0.119381025,0.34816536,0.3034356,0.22923227,0.18759374,0.24249099,0.3975372,0.35109702,34.12117,25.02236,120.90894,34.267517,25.174726,152.7064,11,2,9,3,0.074999636
CalTech,0.21034305,0.13056539,0.1231294,0.21484908,0.15943378,0.18574163,0.11261796,0.1066585,0.2504854,0.17603664,17.044384,36.832672,126.45492,17.2335,36.906322,137.72177,190,4,7,2,0.0612295
NEON_CLBJ,0.26421472,0.12675121,0.07231779,0.31532708,0.21998541,0.2362466,0.14359362,0.11165832,0.4278321,0.26233545,27.823097,42.229317,135.72356,28.023054,42.350906,161.49612,130,42,8,2,0.070969846
ARM_SGP,0.22102815,0.10961842,0.09450836,0.27415803,0.24112633,0.19770858,0.12453158,0.11483031,0.2993144,0.29479992,21.85124,21.964706,139.72557,22.04207,22.187075,162.9971,11,35,6,2,0.0777135
Bakersfield,0.32686016,0.19236916,0.1958354,0.2476825,0.27998388,0.24090528,0.13851918,0.12177669,0.15705939,0.19528128,31.863474,42.712997,110.926704,31.97671,42.83151,132.56783,190,4,9,3,0.107904333
GSFC,0.31431502,0.20392707,0.15669547,0.19588724,0.10176558,0.32754555,0.2120127,0.186081,0.26056615,0.14788298,56.286373,38.30302,97.00108,56.34275,38.473625,132.83476,190,19,2,4,0.0200213
NEON_CLBJ,0.28274503,0.1337859,0.09528204,0.31898662,0.24473251,0.2513769,0.14709215,0.09721529,0.39412338,0.28825024,27.097273,42.288395,135.57257,27.2926,42.41002,160.65721,130,42,8,2,0.0558636
Goldstone,0.24744482,0.17649171,0.22632024,0.27918562,0.3447522,0.26420546,0.23717797,0.2931784,0.36340144,0.4342315,44.4861,31.207443,107.020775,44.586075,31.371166,139.97021,120,4,10,3,0.273674125
Brookhaven,0.24140535,0.13218956,0.11817798,0.23692743,0.16723877,0.2403234,0.113279894,0.06955258,0.31092963,0.17123523,44.057747,23.089565,112.85559,44.162422,23.305214,151.23732,190,31,9,3,0.0874858
Univ_of_Nevada-Reno,0.22266927,0.15049003,0.16875944,0.22851141,0.20171218,0.20705381,0.17249554,0.17303163,0.24375631,0.21089615,25.800907,31.323757,123.849525,25.930079,31.465328,146.25763,190,27,8,2,0.055446545
CalTech,0.2258227,0.12301152,0.098664425,0.23804694,0.174138,0.21709548,0.14997618,0.13606693,0.33132657,0.24347143,22.460917,22.068197,139.08607,22.639711,22.277035,167.01334,190,4,7,2,0.098251917
NEON_SCBI,0.26833367,0.187377,0.13259274,0.2308647,0.2675205,0.24591303,0.10414233,0.097316265,0.1748893,0.2581982,45.718513,44.430496,102.27056,45.778873,44.58216,131.51674,60,45,3,1,0.0358761
NEON_GRSM,0.22900227,0.10877057,0.051305618,0.13900545,0.12163977,0.24672513,0.09136124,0.08205417,0.14353144,0.19338852,61.83315,26.994064,93.802345,61.902676,27.16137,134.61668,90,41,12,4,0.0218544
Mingo,0.2361034,0.11912415,0.07688425,0.18433745,0.18639602,0.26268107,0.12328568,0.110012755,0.2674841,0.25940654,61.49309,22.996101,95.58795,61.58106,23.193764,137.51045,40,24,11,3,0.0280714
La_Jolla,0.25005242,0.13703395,0.09698074,0.20111825,0.13458614,0.26942685,0.14952767,0.1287445,0.24974337,0.18622577,49.2382,30.639217,105.35617,49.306156,30.742252,143.34416,190,4,2,4,0.1614179
NASA_Ames,0.23751676,0.16534494,0.19404423,0.26478925,0.2566501,0.24138114,0.2172638,0.2264588,0.28976756,0.27525672,22.274399,22.428293,136.63849,22.438904,22.636198,160.88533,120,4,7,2,0.1152515
Sandia_NM_PSEL,0.20872739,0.1796945,0.23761438,0.2998472,0.31208187,0.2248015,0.23905584,0.31274974,0.32820994,0.33160418,29.5602,22.442387,128.62834,29.711418,22.642023,160.73802,190,30,4,1,0.042918133
PNNL,0.30378285,0.16376868,0.13375692,0.209284,0.20420961,0.28388464,0.17099746,0.15805243,0.27087942,0.23117593,61.390633,37.306774,89.221245,61.476276,37.42331,124.47123,120,46,10,3,0.0229843
SDSU_IPLab,0.22849701,0.12454181,0.09671737,0.21924233,0.17544171,0.21572646,0.11427074,0.08980088,0.26901802,0.19861001,41.469025,42.96331,103.13823,41.558605,43.09107,129.41324,190,40,9,3,0.0532673
NEON_WREF,0.31698683,0.14416745,0.060869955,0.20787321,0.07694514,0.32203275,0.12064534,0.07070751,0.2895058,0.110082515,65.10268,38.686687,100.05647,65.22083,38.798397,139.18307,70,46,10,3,0.032105077
NASA_Ames,0.28060663,0.17192966,0.19772191,0.25765353,0.23342721,0.27263552,0.2188937,0.24390101,0.32378048,0.3117499,30.924793,34.528107,132.6094,31.0836,34.681095,168.4746,120,4,8,2,0.042368455
NEON_SCBI,0.25089884,0.15713452,0.07037819,0.28655228,0.1319557,0.2686664,0.12970744,0.08434078,0.41924888,0.21911295,42.98585,29.221039,119.95819,43.118607,29.405691,162.13737,60,45,9,3,0.561115091
GSFC,0.254608,0.119111285,0.09213366,0.19759469,0.15111503,0.23639439,0.13697143,0.108717054,0.26354975,0.17163469,43.33861,38.27404,104.22567,43.448532,38.351578,133.39986,190,19,9,3,0.06518
Sacramento_CARB,0.26302475,0.15033574,0.13192648,0.19766939,0.15005961,0.28042212,0.19338167,0.18221757,0.30597064,0.21650289,47.68161,35.374516,116.74492,47.82116,35.4984,156.69676,190,4,9,3,0.015770143
TABLE_MOUNTAIN_CA,0.19639154,0.101921625,0.07331921,0.19831344,0.14893202,0.17845711,0.1314652,0.14638688,0.30400574,0.24049383,20.671692,22.615557,143.68791,20.870874,22.805555,166.41568,70,4,6,2,0.04087
Pinehurst_Idaho,0.3476597,0.2994944,0.25518122,0.38348413,0.30115795,0.25480354,0.14223737,0.11839619,0.22066975,0.15162958,41.417305,26.12074,113.003334,41.5155,26.28294,147.96375,190,11,8,2,0.416159
Monterey,0.27820775,0.17719771,0.17245221,0.20390515,0.18258207,0.28287384,0.17114142,0.15142515,0.24998058,0.22025205,31.680033,21.978895,127.5754,31.814339,22.198072,164.20511,190,4,8,2,0.053523
Wallops,0.22861965,0.12871496,0.10227742,0.25045884,0.18847837,0.24218988,0.11907339,0.083012074,0.29954174,0.20296662,45.971504,24.670113,115.98872,46.08942,24.900843,158.56631,10,45,9,3,0.027558765
Rexburg_Idaho,0.3644266,0.28605917,0.27229127,0.2731807,0.13916993,0.50656444,0.4375062,0.63268447,0.577376,0.13930182,47.4935,33.650295,114.39713,47.597946,33.843346,154.6086,190,11,3,1,0.0609895
Cascade_Airport,0.2009289,0.11255693,0.097385414,0.17904797,0.23945013,0.19046752,0.1095848,0.09888089,0.3207314,0.3144342,39.332375,38.82162,107.225555,39.437523,38.901455,134.35916,150,11,8,2,0.072148647
NASA_Ames,0.29606408,0.19861256,0.22013539,0.2828265,0.23420954,0.2697979,0.21549024,0.2506592,0.3604885,0.29894343,25.95664,34.46796,140.57643,26.148182,34.59166,170.85815,120,4,5,1,0.056948
UH_Liberty,0.35769635,0.3109945,0.21675439,0.4476363,0.24436575,0.25290152,0.17581773,0.16017151,0.4378141,0.28933325,26.91831,22.256063,134.42613,27.086576,22.441467,168.7635,130,42,8,2,0.2895318
Goldstone,0.24679865,0.16383052,0.22664526,0.28317913,0.33918443,0.29423696,0.28084627,0.3574572,0.43512526,0.47560868,59.284584,24.416668,101.272224,59.386063,24.64053,144.38602,120,4,11,3,0.018315
NASA_LaRC,0.22635186,0.12825145,0.10085117,0.20111933,0.12580816,0.21397647,0.11950063,0.07959288,0.35751387,0.16680601,24.105946,33.625603,123.57783,24.239498,33.751484,143.59483,190,45,8,2,0.217732222
White_Sands_HELSTF,0.2914003,0.20497437,0.2565286,0.32688472,0.41805986,0.27911645,0.2654578,0.32931948,0.415031,0.5077194,28.31829,40.28764,137.5515,28.51684,40.34991,165.25444,120,30,5,1,0.02257575
NEON_SJER,0.22621006,0.11400456,0.09160833,0.25803745,0.21906829,0.22586425,0.14359283,0.14918928,0.3663885,0.32080883,31.62345,26.54869,132.13768,31.774565,26.719496,174.75099,10,4,4,1,0.0704935
Grand_Forks,0.25581357,0.1718835,0.10793451,0.24975218,0.13329087,0.32208303,0.23125234,0.23158763,0.3614578,0.21647304,47.553665,36.106163,116.03669,47.68004,36.257404,155.42915,11,33,9,3,0.666173
NEON_SCBI,0.3959971,0.3597357,0.32727864,0.3276088,0.24998578,0.33321184,0.13181059,0.10200666,0.13562387,0.17028162,60.62241,44.43142,92.112915,60.66117,44.521667,126.230606,60,45,1,4,0.060569
Wallops,0.24320932,0.13029626,0.07803274,0.24070594,0.19228575,0.25189635,0.124772534,0.1043456,0.27024376,0.19489755,56.65742,30.016031,96.40989,56.749073,30.1671,133.59912,10,45,11,3,0.022958824
NEON_TEAK,0.20772204,0.11165273,0.0800872,0.17411518,0.1297242,0.20855924,0.14353147,0.13769981,0.32352448,0.25455052,26.919025,30.241137,139.39145,27.10882,30.414131,176.51042,70,4,5,1,0.026348
Pinehurst_Idaho,0.3196074,0.19251682,0.10502712,0.20189245,0.13377625,0.34652972,0.17723368,0.14760311,0.25698063,0.1645687,73.51838,25.763807,87.35079,73.59542,25.925695,130.19101,190,11,11,3,0.086883
PNNL,0.32029858,0.18240467,0.1235097,0.2153721,0.20190653,0.3191416,0.1822197,0.1591751,0.26683903,0.23788129,64.11912,37.30718,90.38326,64.1706,37.423,128.08948,120,46,2,4,0.030983
Meridian_DEQ,0.35742658,0.22327122,0.1781662,0.18334264,0.19520448,0.41697577,0.33392665,0.24201281,0.344833,0.3407829,61.414948,39.191475,92.35468,61.467136,39.300358,128.82082,190,11,2,4,0.016674667
Modesto,0.27691975,0.15544723,0.13886163,0.24702471,0.19201384,0.25005183,0.16525267,0.19646022,0.33532056,0.24870506,27.09094,39.32381,139.60149,27.291826,39.460278,166.26746,190,4,5,1,0.03750725
Red_Mountain_Pass,0.3521342,0.33126816,0.3415789,0.37224317,0.06614957,0.45536166,0.3440162,0.53511584,0.50459903,0.07991356,31.095123,29.556273,120.18538,31.221064,29.735203,146.76337,130,5,4,1,0.0454075
NEON_SCBI,0.28245378,0.15780388,0.08330387,0.3505304,0.13515623,0.26588324,0.15375802,0.12982117,0.40968305,0.16906875,24.808916,44.490955,114.79395,24.93677,44.57921,131.37854,60,45,8,2,0.298767
ARM_LaPorte,0.30458972,0.18175578,0.14367858,0.3191242,0.2295993,0.2905539,0.20013249,0.182019,0.39806002,0.2667622,24.330662,40.4237,139.29419,24.546461,40.540817,162.28496,130,42,8,2,0.170380143
NEON_CLBJ,0.20815867,0.108498216,0.07452464,0.2883067,0.1977243,0.18107341,0.09896137,0.0710917,0.33239567,0.21384762,18.890785,34.134197,127.05582,19.08565,34.247555,139.31702,130,42,5,1,0.102587
NEON_WREF,0.21787381,0.09564147,0.039722178,0.18092315,0.081978634,0.2075076,0.08215872,0.04614772,0.22977704,0.11046673,40.75945,30.504427,111.07763,40.862637,30.712992,143.41779,70,46,4,1,0.05595
CCNY,0.2735624,0.19059494,0.17216802,0.25877383,0.22190359,0.23391807,0.14693063,0.13281196,0.1798934,0.17213771,37.581684,26.706636,116.24066,37.693817,26.862146,148.89648,190,31,9,3,0.052430889
Sevilleta,0.23391463,0.1431227,0.16378553,0.2775029,0.260604,0.24391308,0.21775249,0.25468877,0.3849802,0.3541511,33.473774,34.341553,130.67274,33.63328,34.460823,168.43648,120,30,8,2,0.054238727
NASA_Ames,0.23464303,0.16117746,0.1938424,0.24987051,0.26861143,0.22203909,0.18317136,0.21205744,0.29941618,0.2699897,22.461794,22.419544,136.91461,22.64418,22.635624,159.37137,120,4,6,2,0.0324368
IMPROVE-MammothCave,0.27035218,0.11866151,0.04823445,0.20740654,0.13225007,0.2959632,0.2723726,0.22631566,0.43033144,0.21865527,42.092007,42.19964,103.166695,42.19689,42.321587,130.07074,130,16,9,3,0.119992556
EPA-Res_Triangle_Pk,0.26590317,0.16375181,0.1021511,0.21491894,0.17159411,0.28473887,0.18975742,0.1628474,0.3629035,0.23337115,55.406593,24.79587,100.28719,55.504677,24.944098,139.85796,130,32,11,3,0.149734
Mingo,0.28467676,0.1387668,0.08096522,0.17463498,0.21147026,0.3030233,0.12342117,0.1210474,0.2434659,0.21838711,61.64855,32.914375,101.0394,61.76835,33.046066,142.10754,40,24,11,3,0.016549
NEON_RMNP,0.23197751,0.11839015,0.0767946,0.18025759,0.12100893,0.23651609,0.12184152,0.108344965,0.23596466,0.15438354,62.57151,23.408777,94.2089,62.657467,23.635036,135.80522,70,5,11,3,0.0194
Goldstone,0.2847503,0.21408242,0.28120124,0.36634418,0.39058235,0.30719173,0.2848938,0.33230332,0.4319363,0.4542056,36.612274,24.473686,124.38119,36.7424,24.677155,167.58565,120,4,3,1,0.059623286
